monthly_revenue,average_balance,daily_transaction_spikes,shop_type,merchant_category,is_approved
1042.5,256000.0,1,320000.0,1,0
1044.0,120000.0,2,150000.0,2,0
1045.5,40000.0,2,50000.0,2,0
1047.0,72000.0,2,90000.0,2,0
1048.5,224000.0,1,280000.0,1,0
1050.0,240000.0,2,300000.0,2,0
1051.5,320000.0,2,400000.0,2,0
1053.0,160000.0,2,200000.0,2,0
1054.5,8000.0,2,10000.0,2,1
1056.0,40000.0,2,50000.0,2,1
1057.5,24000.0,2,30000.0,2,0
1059.0,40000.0,1,50000.0,1,1
1060.5,40000.0,1,50000.0,1,0
1062.0,24000.0,2,30000.0,2,0
1063.5,16000.0,1,20000.0,1,0
1065.0,16000.0,1,20000.0,1,0
1066.5,40000.0,1,50000.0,1,0
1068.0,24000.0,2,30000.0,2,0
1069.5,288000.0,2,360000.0,2,0
1071.0,136000.0,1,170000.0,1,0
1072.5,320000.0,2,400000.0,2,0
1074.0,40000.0,2,50000.0,2,0
1075.5,128000.0,2,160000.0,2,0
1077.0,56000.0,2,70000.0,2,1
1078.5,120000.0,2,150000.0,2,0
1080.0,64000.0,2,80000.0,2,0
1081.5,24000.0,2,30000.0,2,0
1083.0,8000.0,1,10000.0,1,1
1084.5,144000.0,2,180000.0,2,0
1086.0,256000.0,1,320000.0,1,0
1087.5,64000.0,2,80000.0,2,0
1089.0,8000.0,1,10000.0,1,1
1090.5,288000.0,2,360000.0,2,0
1092.0,360000.0,1,450000.0,1,0
1093.5,264000.0,2,330000.0,2,0
1095.0,48000.0,1,60000.0,1,1
1096.5,40000.0,2,50000.0,2,0
1098.0,160000.0,1,200000.0,1,0
1099.5,96000.0,1,120000.0,1,0
1101.0,128000.0,2,160000.0,2,0
1102.5,88000.0,1,110000.0,1,0
1104.0,56000.0,2,70000.0,2,0
1105.5,120000.0,2,150000.0,2,0
1107.0,488000.0,2,610000.0,2,0
1108.5,88000.0,2,110000.0,2,0
1110.0,64000.0,2,80000.0,2,1
1111.5,136000.0,2,170000.0,2,0
1113.0,88000.0,2,110000.0,2,0
1114.5,112000.0,2,140000.0,2,0
1116.0,56000.0,1,70000.0,1,0
1117.5,208000.0,2,260000.0,2,0
1119.0,136000.0,1,170000.0,1,0
1120.5,40000.0,2,50000.0,2,0
1122.0,240000.0,2,300000.0,2,1
1123.5,120000.0,2,150000.0,2,1
1125.0,40000.0,2,50000.0,2,1
1126.5,40000.0,2,50000.0,2,0
1128.0,72000.0,2,90000.0,2,0
1129.5,40000.0,1,50000.0,1,1
1131.0,400000.0,2,500000.0,2,0
1132.5,376000.0,2,470000.0,2,0
1134.0,184000.0,1,230000.0,1,0
1135.5,112000.0,2,140000.0,2,0
1137.0,184000.0,2,230000.0,2,1
1138.5,336000.0,2,420000.0,2,0
1140.0,24000.0,2,30000.0,2,0
1141.5,40000.0,2,50000.0,2,1
1143.0,112000.0,2,140000.0,2,0
1144.5,208000.0,2,260000.0,2,0
1146.0,72000.0,2,90000.0,2,0
1147.5,192000.0,2,240000.0,2,0
1149.0,408000.0,2,510000.0,2,0
1150.5,88000.0,2,110000.0,2,0
1152.0,168000.0,2,210000.0,2,0
1153.5,176000.0,1,220000.0,1,0
1155.0,160000.0,2,200000.0,2,0
1156.5,288000.0,2,360000.0,2,0
1158.0,208000.0,1,260000.0,1,0
1159.5,16000.0,1,20000.0,1,0
1161.0,96000.0,2,120000.0,2,0
1162.5,40000.0,2,50000.0,2,0
1164.0,48000.0,2,60000.0,2,0
1165.5,160000.0,1,200000.0,1,0
1167.0,16000.0,1,20000.0,1,0
1168.5,40000.0,2,50000.0,2,1
1170.0,40000.0,2,50000.0,2,0
1171.5,184000.0,1,230000.0,1,0
1173.0,40000.0,1,50000.0,1,0
1174.5,80000.0,2,100000.0,2,1
1176.0,168000.0,2,210000.0,2,1
1177.5,184000.0,2,230000.0,2,1
1179.0,400000.0,2,500000.0,2,0
1180.5,296000.0,2,370000.0,2,0
1182.0,184000.0,2,230000.0,2,0
1183.5,64000.0,1,80000.0,1,0
1185.0,48000.0,2,60000.0,2,0
1186.5,24000.0,2,30000.0,2,0
1188.0,56000.0,1,70000.0,1,0
1189.5,328000.0,1,410000.0,1,0
1191.0,224000.0,2,280000.0,2,0
1192.5,40000.0,2,50000.0,2,0
1194.0,80000.0,2,100000.0,2,0
1195.5,184000.0,2,230000.0,2,0
1197.0,40000.0,2,50000.0,2,0
1198.5,80000.0,2,100000.0,2,0
1200.0,168000.0,2,210000.0,2,0
1201.5,320000.0,1,400000.0,1,0
1203.0,16000.0,1,20000.0,1,1
1204.5,40000.0,2,50000.0,2,0
1206.0,184000.0,2,230000.0,2,0
1207.5,176000.0,1,220000.0,1,0
1209.0,240000.0,2,300000.0,2,0
1210.5,64000.0,2,80000.0,2,0
1212.0,16000.0,2,20000.0,2,1
1213.5,152000.0,2,190000.0,2,0
1215.0,128000.0,2,160000.0,2,0
1216.5,96000.0,2,120000.0,2,0
1218.0,560000.0,2,700000.0,2,0
1219.5,112000.0,2,140000.0,2,0
1221.0,240000.0,2,300000.0,2,0
1222.5,96000.0,1,120000.0,1,1
1224.0,224000.0,2,280000.0,2,0
1225.5,56000.0,1,70000.0,1,1
1227.0,16000.0,2,20000.0,2,0
1228.5,120000.0,2,150000.0,2,0
1230.0,48000.0,1,60000.0,1,0
1231.5,160000.0,2,200000.0,2,0
1233.0,40000.0,2,50000.0,2,1
1234.5,120000.0,1,150000.0,1,0
1236.0,16000.0,2,20000.0,2,0
1237.5,32000.0,1,40000.0,1,1
1239.0,136000.0,2,170000.0,2,0
1240.5,40000.0,2,50000.0,2,0
1242.0,8000.0,1,10000.0,1,0
1243.5,160000.0,2,200000.0,2,0
1245.0,40000.0,2,50000.0,2,0
1246.5,256000.0,1,320000.0,1,0
1248.0,16000.0,2,20000.0,2,0
1249.5,376000.0,2,470000.0,2,1
1251.0,184000.0,2,230000.0,2,0
1252.5,16000.0,2,20000.0,2,0
1254.0,24000.0,2,30000.0,2,1
1255.5,64000.0,2,80000.0,2,0
1257.0,88000.0,2,110000.0,2,0
1258.5,336000.0,1,420000.0,1,0
1260.0,400000.0,1,500000.0,1,1
1261.5,64000.0,2,80000.0,2,0
1263.0,280000.0,2,350000.0,2,0
1264.5,24000.0,2,30000.0,2,0
1266.0,88000.0,2,110000.0,2,1
1267.5,400000.0,1,500000.0,1,0
1269.0,392000.0,2,490000.0,2,0
1270.5,240000.0,2,300000.0,2,0
1272.0,40000.0,1,50000.0,1,1
1273.5,120000.0,1,150000.0,1,1
1275.0,64000.0,2,80000.0,2,0
1276.5,32000.0,2,40000.0,2,0
1278.0,24000.0,1,30000.0,1,0
1279.5,40000.0,1,50000.0,1,0
1281.0,112000.0,2,140000.0,2,0
1282.5,40000.0,2,50000.0,2,0
1284.0,24000.0,2,30000.0,2,0
1285.5,32000.0,2,40000.0,2,1
1287.0,80000.0,2,100000.0,2,1
1288.5,104000.0,1,130000.0,1,0
1290.0,16000.0,2,20000.0,2,0
1291.5,40000.0,1,50000.0,1,0
1293.0,208000.0,1,260000.0,1,0
1294.5,24000.0,2,30000.0,2,1
1296.0,8000.0,2,10000.0,2,0
1297.5,160000.0,1,200000.0,1,0
1299.0,24000.0,2,30000.0,2,0
1300.5,144000.0,2,180000.0,2,0
1302.0,80000.0,1,100000.0,1,0
1303.5,112000.0,2,140000.0,2,0
1305.0,232000.0,2,290000.0,2,0
1306.5,16000.0,2,20000.0,2,0
1308.0,64000.0,2,80000.0,2,0
1309.5,400000.0,2,500000.0,2,0
1311.0,144000.0,1,180000.0,1,0
1312.5,16000.0,2,20000.0,2,0
1314.0,24000.0,2,30000.0,2,0
1315.5,120000.0,1,150000.0,1,0
1317.0,224000.0,2,280000.0,2,0
1318.5,40000.0,2,50000.0,2,0
1320.0,16000.0,2,20000.0,2,0
1321.5,160000.0,1,200000.0,1,0
1323.0,168000.0,2,210000.0,2,1
1324.5,184000.0,2,230000.0,2,0
1326.0,40000.0,1,50000.0,1,0
1327.5,40000.0,1,50000.0,1,1
1329.0,56000.0,2,70000.0,2,0
1330.5,248000.0,1,310000.0,1,0
1332.0,144000.0,2,180000.0,2,0
1333.5,72000.0,2,90000.0,2,0
1335.0,312000.0,1,390000.0,1,0
1336.5,120000.0,2,150000.0,2,0
1338.0,320000.0,1,400000.0,1,0
1339.5,64000.0,2,80000.0,2,0
1341.0,256000.0,1,320000.0,1,0
1342.5,192000.0,2,240000.0,2,1
1344.0,160000.0,1,200000.0,1,0
1345.5,88000.0,1,110000.0,1,1
1347.0,136000.0,2,170000.0,2,1
1348.5,72000.0,2,90000.0,2,1
1350.0,160000.0,1,200000.0,1,0
1351.5,288000.0,1,360000.0,1,0
1353.0,112000.0,2,140000.0,2,0
1354.5,176000.0,1,220000.0,1,0
1356.0,80000.0,1,100000.0,1,0
1357.5,64000.0,2,80000.0,2,0
1359.0,24000.0,2,30000.0,2,0
1360.5,40000.0,1,50000.0,1,1
1362.0,96000.0,2,120000.0,2,0
1363.5,40000.0,1,50000.0,1,0
1365.0,288000.0,2,360000.0,2,0
1366.5,72000.0,2,90000.0,2,0
1368.0,400000.0,1,500000.0,1,0
1369.5,112000.0,2,140000.0,2,0
1371.0,24000.0,1,30000.0,1,0
1372.5,56000.0,1,70000.0,1,0
1374.0,160000.0,1,200000.0,1,0
1375.5,280000.0,1,350000.0,1,0
1377.0,96000.0,1,120000.0,1,1
1378.5,192000.0,1,240000.0,1,0
1380.0,72000.0,2,90000.0,2,0
1381.5,208000.0,2,260000.0,2,0
1383.0,40000.0,2,50000.0,2,0
1384.5,88000.0,1,110000.0,1,0
1386.0,16000.0,2,20000.0,2,0
1387.5,24000.0,2,30000.0,2,0
1389.0,144000.0,1,180000.0,1,1
1390.5,16000.0,1,20000.0,1,0
1392.0,40000.0,2,50000.0,2,0
1393.5,144000.0,2,180000.0,2,0
1395.0,160000.0,1,200000.0,1,0
1396.5,208000.0,2,260000.0,2,0
1398.0,256000.0,1,320000.0,1,1
1399.5,128000.0,2,160000.0,2,1
1401.0,24000.0,1,30000.0,1,1
1402.5,40000.0,2,50000.0,2,0
1404.0,40000.0,1,50000.0,1,0
1405.5,72000.0,2,90000.0,2,0
1407.0,192000.0,1,240000.0,1,0
1408.5,144000.0,2,180000.0,2,1
1410.0,160000.0,2,200000.0,2,0
1411.5,40000.0,2,50000.0,2,0
1413.0,40000.0,1,50000.0,1,0
1414.5,264000.0,2,330000.0,2,0
1416.0,64000.0,2,80000.0,2,1
1417.5,40000.0,2,50000.0,2,0
1419.0,288000.0,2,360000.0,2,0
1420.5,192000.0,2,240000.0,2,0
1422.0,40000.0,1,50000.0,1,0
1423.5,376000.0,1,470000.0,1,0
1425.0,128000.0,2,160000.0,2,0
1426.5,24000.0,1,30000.0,1,1
1428.0,64000.0,2,80000.0,2,0
1429.5,400000.0,2,500000.0,2,0
1431.0,144000.0,1,180000.0,1,0
1432.5,88000.0,2,110000.0,2,0
1434.0,128000.0,1,160000.0,1,0
1435.5,168000.0,2,210000.0,2,0
1437.0,160000.0,2,200000.0,2,1
1438.5,280000.0,1,350000.0,1,0
1440.0,200000.0,1,250000.0,1,1
1441.5,304000.0,1,380000.0,1,1
1443.0,24000.0,1,30000.0,1,0
1444.5,160000.0,1,200000.0,1,0
1446.0,24000.0,1,30000.0,1,0
1447.5,40000.0,1,50000.0,1,0
1449.0,400000.0,1,500000.0,1,0
1450.5,24000.0,1,30000.0,1,0
1452.0,176000.0,2,220000.0,2,0
1453.5,16000.0,2,20000.0,2,0
1455.0,144000.0,2,180000.0,2,0
1456.5,240000.0,1,300000.0,1,1
1458.0,104000.0,2,130000.0,2,0
1459.5,144000.0,2,180000.0,2,1
1461.0,120000.0,2,150000.0,2,0
1462.5,112000.0,1,140000.0,1,1
1464.0,40000.0,2,50000.0,2,0
1465.5,16000.0,1,20000.0,1,1
1467.0,144000.0,1,180000.0,1,0
1468.5,144000.0,1,180000.0,1,1
1470.0,120000.0,2,150000.0,2,0
1471.5,56000.0,2,70000.0,2,0
1473.0,24000.0,1,30000.0,1,0
1474.5,400000.0,1,500000.0,1,1
1476.0,48000.0,1,60000.0,1,0
1477.5,40000.0,2,50000.0,2,0
1479.0,104000.0,1,130000.0,1,1
1480.5,208000.0,2,260000.0,2,0
1482.0,304000.0,1,380000.0,1,0
1483.5,288000.0,2,360000.0,2,0
1485.0,40000.0,1,50000.0,1,0
1486.5,40000.0,2,50000.0,2,0
1488.0,208000.0,2,260000.0,2,1
1489.5,64000.0,2,80000.0,2,0
1491.0,288000.0,2,360000.0,2,1
1492.5,232000.0,2,290000.0,2,1
1494.0,160000.0,1,200000.0,1,0
1495.5,112000.0,1,140000.0,1,0
1497.0,288000.0,1,360000.0,1,1
1498.5,40000.0,2,50000.0,2,1
1500.0,96000.0,1,120000.0,1,0
1501.5,80000.0,1,100000.0,1,0
1503.0,160000.0,2,200000.0,2,0
1504.5,72000.0,2,90000.0,2,0
1506.0,288000.0,1,360000.0,1,1
1507.5,120000.0,2,150000.0,2,1
1509.0,112000.0,1,140000.0,1,0
1510.5,160000.0,2,200000.0,2,0
1512.0,136000.0,2,170000.0,2,0
1513.5,24000.0,1,30000.0,1,0
1515.0,64000.0,2,80000.0,2,0
1516.5,224000.0,1,280000.0,1,0
1518.0,328000.0,2,410000.0,2,0
1519.5,360000.0,1,450000.0,1,0
1521.0,64000.0,1,80000.0,1,0
1522.5,288000.0,1,360000.0,1,0
1524.0,104000.0,2,130000.0,2,0
1525.5,128000.0,2,160000.0,2,1
1527.0,112000.0,2,140000.0,2,1
1528.5,192000.0,2,240000.0,2,0
1530.0,144000.0,2,180000.0,2,0
1531.5,56000.0,1,70000.0,1,0
1533.0,120000.0,2,150000.0,2,0
1534.5,168000.0,2,210000.0,2,0
1536.0,160000.0,2,200000.0,2,0
1537.5,248000.0,1,310000.0,1,0
1539.0,144000.0,1,180000.0,1,0
1540.5,240000.0,1,300000.0,1,0
1542.0,360000.0,2,450000.0,2,0
1543.5,160000.0,1,200000.0,1,0
1545.0,24000.0,2,30000.0,2,1
1546.5,320000.0,2,400000.0,2,0
1548.0,136000.0,1,170000.0,1,0
1549.5,112000.0,2,140000.0,2,1
1551.0,160000.0,2,200000.0,2,0
1552.5,48000.0,2,60000.0,2,0
1554.0,48000.0,1,60000.0,1,1
1555.5,120000.0,1,150000.0,1,0
1557.0,144000.0,1,180000.0,1,1
1558.5,40000.0,2,50000.0,2,0
1560.0,40000.0,1,50000.0,1,0
1561.5,16000.0,1,20000.0,1,0
1563.0,184000.0,2,230000.0,2,1
1564.5,88000.0,2,110000.0,2,0
1566.0,72000.0,2,90000.0,2,0
1567.5,16000.0,2,20000.0,2,1
1569.0,24000.0,2,30000.0,2,0
1570.5,176000.0,1,220000.0,1,1
1572.0,112000.0,2,140000.0,2,1
1573.5,240000.0,2,300000.0,2,0
1575.0,80000.0,1,100000.0,1,0
1576.5,88000.0,1,110000.0,1,0
1578.0,216000.0,2,270000.0,2,0
1579.5,24000.0,1,30000.0,1,0
1581.0,56000.0,1,70000.0,1,0
1582.5,184000.0,1,230000.0,1,0
1584.0,16000.0,1,20000.0,1,0
1585.5,152000.0,2,190000.0,2,0
1587.0,16000.0,2,20000.0,2,0
1588.5,64000.0,2,80000.0,2,0
1590.0,16000.0,1,20000.0,1,1
1591.5,48000.0,2,60000.0,2,1
1593.0,40000.0,1,50000.0,1,0
1594.5,224000.0,2,280000.0,2,1
1596.0,240000.0,1,300000.0,1,0
1597.5,24000.0,2,30000.0,2,1
1599.0,216000.0,2,270000.0,2,0
1600.5,80000.0,1,100000.0,1,0
1602.0,192000.0,1,240000.0,1,1
1603.5,160000.0,1,200000.0,1,0
1605.0,88000.0,2,110000.0,2,0
1606.5,184000.0,1,230000.0,1,0
1608.0,120000.0,2,150000.0,2,1
1609.5,280000.0,1,350000.0,1,0
1611.0,288000.0,1,360000.0,1,0
1612.5,120000.0,2,150000.0,2,0
1614.0,80000.0,1,100000.0,1,0
1615.5,400000.0,1,500000.0,1,0
1617.0,400000.0,1,500000.0,1,0
1618.5,144000.0,2,180000.0,2,0
1620.0,320000.0,2,400000.0,2,0
1621.5,80000.0,2,100000.0,2,0
1623.0,8000.0,1,10000.0,1,0
1624.5,48000.0,2,60000.0,2,0
1626.0,40000.0,2,50000.0,2,1
1627.5,64000.0,2,80000.0,2,0
1629.0,88000.0,2,110000.0,2,0
1630.5,328000.0,2,410000.0,2,1
1632.0,208000.0,2,260000.0,2,0
1633.5,24000.0,2,30000.0,2,0
1635.0,248000.0,2,310000.0,2,0
1636.5,56000.0,2,70000.0,2,0
1638.0,200000.0,1,250000.0,1,0
1639.5,168000.0,1,210000.0,1,0
1641.0,288000.0,1,360000.0,1,1
1642.5,40000.0,1,50000.0,1,0
1644.0,536000.0,1,670000.0,1,0
1645.5,104000.0,1,130000.0,1,0
1647.0,136000.0,1,170000.0,1,0
1648.5,24000.0,1,30000.0,1,0
1650.0,88000.0,1,110000.0,1,0
1651.5,168000.0,2,210000.0,2,1
1653.0,24000.0,2,30000.0,2,1
1654.5,208000.0,2,260000.0,2,0
1656.0,120000.0,2,150000.0,2,0
1657.5,16000.0,2,20000.0,2,1
1659.0,304000.0,2,380000.0,2,0
1660.5,160000.0,2,200000.0,2,0
1662.0,96000.0,2,120000.0,2,0
1663.5,64000.0,1,80000.0,1,1
1665.0,24000.0,2,30000.0,2,0
1666.5,88000.0,1,110000.0,1,0
1668.0,40000.0,2,50000.0,2,0
1669.5,72000.0,2,90000.0,2,0
1671.0,88000.0,1,110000.0,1,0
1672.5,40000.0,1,50000.0,1,0
1674.0,48000.0,1,60000.0,1,0
1675.5,120000.0,2,150000.0,2,1
1677.0,16000.0,1,20000.0,1,0
1678.5,112000.0,2,140000.0,2,1
1680.0,96000.0,2,120000.0,2,0
1681.5,160000.0,2,200000.0,2,1
1683.0,16000.0,1,20000.0,1,1
1684.5,40000.0,1,50000.0,1,0
1686.0,160000.0,2,200000.0,2,0
1687.5,80000.0,2,100000.0,2,0
1689.0,240000.0,1,300000.0,1,0
1690.5,400000.0,2,500000.0,2,0
1692.0,288000.0,2,360000.0,2,0
1693.5,128000.0,2,160000.0,2,0
1695.0,40000.0,2,50000.0,2,1
1696.5,184000.0,2,230000.0,2,1
1698.0,160000.0,2,200000.0,2,0
1699.5,216000.0,1,270000.0,1,0
1701.0,40000.0,2,50000.0,2,0
1702.5,16000.0,1,20000.0,1,0
1704.0,48000.0,2,60000.0,2,0
1705.5,40000.0,1,50000.0,1,0
1707.0,40000.0,1,50000.0,1,0
1708.5,104000.0,2,130000.0,2,0
1710.0,184000.0,2,230000.0,2,0
1711.5,16000.0,1,20000.0,1,0
1713.0,24000.0,2,30000.0,2,0
1714.5,160000.0,2,200000.0,2,0
1716.0,112000.0,2,140000.0,2,0
1717.5,80000.0,2,100000.0,2,1
1719.0,192000.0,1,240000.0,1,1
1720.5,56000.0,2,70000.0,2,1
1722.0,288000.0,1,360000.0,1,0
1723.5,112000.0,2,140000.0,2,0
1725.0,40000.0,1,50000.0,1,0
1726.5,168000.0,2,210000.0,2,0
1728.0,224000.0,1,280000.0,1,0
1729.5,144000.0,2,180000.0,2,1
1731.0,120000.0,2,150000.0,2,0
1732.5,16000.0,1,20000.0,1,0
1734.0,280000.0,2,350000.0,2,0
1735.5,104000.0,2,130000.0,2,0
1737.0,376000.0,1,470000.0,1,0
1738.5,272000.0,2,340000.0,2,0
1740.0,64000.0,1,80000.0,1,0
1741.5,56000.0,1,70000.0,1,0
1743.0,184000.0,2,230000.0,2,0
1744.5,144000.0,2,180000.0,2,0
1746.0,168000.0,2,210000.0,2,0
1747.5,16000.0,1,20000.0,1,0
1749.0,112000.0,2,140000.0,2,0
1750.5,160000.0,1,200000.0,1,0
1752.0,40000.0,2,50000.0,2,0
1753.5,64000.0,2,80000.0,2,0
1755.0,24000.0,2,30000.0,2,0
1756.5,112000.0,2,140000.0,2,1
1758.0,64000.0,1,80000.0,1,0
1759.5,176000.0,2,220000.0,2,0
1761.0,144000.0,2,180000.0,2,0
1762.5,112000.0,2,140000.0,2,1
1764.0,144000.0,1,180000.0,1,1
1765.5,40000.0,2,50000.0,2,0
1767.0,136000.0,2,170000.0,2,0
1768.5,40000.0,1,50000.0,1,0
1770.0,40000.0,1,50000.0,1,0
1771.5,240000.0,1,300000.0,1,0
1773.0,312000.0,2,390000.0,2,0
1774.5,72000.0,2,90000.0,2,1
1776.0,160000.0,2,200000.0,2,0
1777.5,368000.0,1,460000.0,1,0
1779.0,8000.0,1,10000.0,1,0
1780.5,16000.0,1,20000.0,1,1
1782.0,40000.0,2,50000.0,2,0
1783.5,384000.0,2,480000.0,2,0
1785.0,144000.0,2,180000.0,2,0
1786.5,192000.0,2,240000.0,2,0
1788.0,200000.0,1,250000.0,1,0
1789.5,216000.0,2,270000.0,2,1
1791.0,160000.0,1,200000.0,1,0
1792.5,80000.0,2,100000.0,2,0
1794.0,128000.0,2,160000.0,2,0
1795.5,64000.0,2,80000.0,2,0
1797.0,104000.0,1,130000.0,1,0
1798.5,272000.0,2,340000.0,2,1
1800.0,288000.0,1,360000.0,1,0
1801.5,96000.0,2,120000.0,2,0
1803.0,96000.0,1,120000.0,1,0
1804.5,240000.0,2,300000.0,2,0
1806.0,48000.0,2,60000.0,2,0
1807.5,168000.0,2,210000.0,2,0
1809.0,168000.0,2,210000.0,2,1
1810.5,56000.0,2,70000.0,2,1
1812.0,160000.0,1,200000.0,1,0
1813.5,184000.0,2,230000.0,2,1
1815.0,16000.0,1,20000.0,1,1
1816.5,168000.0,2,210000.0,2,0
1818.0,128000.0,2,160000.0,2,0
1819.5,232000.0,2,290000.0,2,1
1821.0,64000.0,2,80000.0,2,0
1822.5,288000.0,1,360000.0,1,0
1824.0,184000.0,1,230000.0,1,0
1825.5,288000.0,1,360000.0,1,0
1827.0,272000.0,2,340000.0,2,0
1828.5,40000.0,2,50000.0,2,0
1830.0,64000.0,1,80000.0,1,0
1831.5,40000.0,2,50000.0,2,0
1833.0,24000.0,2,30000.0,2,0
1834.5,168000.0,1,210000.0,1,0
1836.0,120000.0,2,150000.0,2,1
1837.5,16000.0,1,20000.0,1,0
1839.0,16000.0,1,20000.0,1,1
1840.5,192000.0,2,240000.0,2,0
1842.0,400000.0,2,500000.0,2,0
1843.5,72000.0,2,90000.0,2,1
1845.0,40000.0,1,50000.0,1,0
1846.5,40000.0,2,50000.0,2,1
1848.0,544000.0,1,680000.0,1,0
1849.5,40000.0,1,50000.0,1,0
1851.0,80000.0,2,100000.0,2,0
1852.5,224000.0,2,280000.0,2,0
1854.0,24000.0,1,30000.0,1,1
1855.5,40000.0,1,50000.0,1,1
1857.0,48000.0,1,60000.0,1,0
1858.5,96000.0,1,120000.0,1,1
1860.0,64000.0,2,80000.0,2,0
1861.5,400000.0,1,500000.0,1,0
1863.0,56000.0,2,70000.0,2,0
1864.5,128000.0,2,160000.0,2,0
1866.0,80000.0,2,100000.0,2,1
1867.5,8000.0,1,10000.0,1,0
1869.0,72000.0,1,90000.0,1,0
1870.5,136000.0,1,170000.0,1,1
1872.0,72000.0,2,90000.0,2,0
1873.5,144000.0,2,180000.0,2,0
1875.0,280000.0,2,350000.0,2,1
1876.5,216000.0,1,270000.0,1,0
1878.0,160000.0,2,200000.0,2,1
1879.5,16000.0,2,20000.0,2,0
1881.0,80000.0,1,100000.0,1,0
1882.5,232000.0,1,290000.0,1,0
1884.0,56000.0,1,70000.0,1,0
1885.5,184000.0,1,230000.0,1,0
1887.0,144000.0,2,180000.0,2,0
1888.5,168000.0,1,210000.0,1,0
1890.0,40000.0,1,50000.0,1,0
1891.5,120000.0,1,150000.0,1,0
1893.0,304000.0,1,380000.0,1,1
1894.5,40000.0,1,50000.0,1,0
1896.0,120000.0,2,150000.0,2,1
1897.5,176000.0,1,220000.0,1,0
1899.0,64000.0,2,80000.0,2,0
1900.5,176000.0,2,220000.0,2,0
1902.0,56000.0,2,70000.0,2,0
1903.5,96000.0,1,120000.0,1,1
1905.0,144000.0,2,180000.0,2,0
1906.5,40000.0,2,50000.0,2,0
1908.0,8000.0,2,10000.0,2,0
1909.5,296000.0,2,370000.0,2,0
1911.0,16000.0,2,20000.0,2,0
1912.5,120000.0,1,150000.0,1,0
1914.0,16000.0,1,20000.0,1,1
1915.5,384000.0,2,480000.0,2,0
1917.0,40000.0,1,50000.0,1,0
1918.5,136000.0,1,170000.0,1,0
1920.0,320000.0,2,400000.0,2,0
1921.5,160000.0,2,200000.0,2,0
1923.0,288000.0,1,360000.0,1,0
1924.5,112000.0,2,140000.0,2,0
1926.0,208000.0,1,260000.0,1,0
1927.5,352000.0,2,440000.0,2,0
1929.0,400000.0,1,500000.0,1,0
1930.5,184000.0,2,230000.0,2,0
1932.0,376000.0,1,470000.0,1,0
1933.5,16000.0,2,20000.0,2,1
1935.0,168000.0,2,210000.0,2,0
1936.5,16000.0,2,20000.0,2,0
1938.0,16000.0,2,20000.0,2,0
1939.5,160000.0,2,200000.0,2,0
1941.0,200000.0,2,250000.0,2,1
1942.5,240000.0,1,300000.0,1,0
1944.0,256000.0,2,320000.0,2,0
1945.5,40000.0,1,50000.0,1,0
1947.0,160000.0,2,200000.0,2,0
1948.5,64000.0,2,80000.0,2,1
1950.0,56000.0,1,70000.0,1,1
1951.5,48000.0,1,60000.0,1,0
1953.0,8000.0,2,10000.0,2,1
1954.5,40000.0,2,50000.0,2,0
1956.0,112000.0,1,140000.0,1,1
1957.5,24000.0,1,30000.0,1,0
1959.0,152000.0,1,190000.0,1,0
1960.5,56000.0,2,70000.0,2,0
1962.0,264000.0,2,330000.0,2,0
1963.5,88000.0,2,110000.0,2,0
1965.0,216000.0,1,270000.0,1,0
1966.5,128000.0,1,160000.0,1,1
1968.0,16000.0,1,20000.0,1,0
1969.5,256000.0,1,320000.0,1,0
1971.0,344000.0,1,430000.0,1,0
1972.5,40000.0,2,50000.0,2,0
1974.0,112000.0,1,140000.0,1,1
1975.5,400000.0,1,500000.0,1,0
1977.0,64000.0,1,80000.0,1,0
1978.5,312000.0,2,390000.0,2,0
1980.0,200000.0,2,250000.0,2,0
1981.5,312000.0,2,390000.0,2,0
1983.0,80000.0,2,100000.0,2,0
1984.5,288000.0,2,360000.0,2,0
1986.0,112000.0,1,140000.0,1,0
1987.5,88000.0,1,110000.0,1,0
1989.0,136000.0,1,170000.0,1,0
1990.5,136000.0,1,170000.0,1,0
1992.0,144000.0,2,180000.0,2,0
1993.5,112000.0,1,140000.0,1,0
1995.0,16000.0,2,20000.0,2,0
1996.5,120000.0,1,150000.0,1,0
1998.0,40000.0,2,50000.0,2,0
1999.5,128000.0,2,160000.0,2,1
2001.0,64000.0,1,80000.0,1,0
2002.5,240000.0,2,300000.0,2,1
2004.0,48000.0,2,60000.0,2,0
2005.5,56000.0,2,70000.0,2,1
2007.0,232000.0,2,290000.0,2,0
2008.5,64000.0,2,80000.0,2,0
2010.0,40000.0,2,50000.0,2,1
2011.5,160000.0,2,200000.0,2,0
2013.0,160000.0,2,200000.0,2,0
2014.5,40000.0,2,50000.0,2,1
2016.0,16000.0,2,20000.0,2,0
2017.5,160000.0,1,200000.0,1,1
2019.0,96000.0,2,120000.0,2,0
2020.5,176000.0,2,220000.0,2,0
2022.0,504000.0,1,630000.0,1,0
2023.5,240000.0,2,300000.0,2,0
2025.0,8000.0,2,10000.0,2,1
2026.5,40000.0,1,50000.0,1,0
2028.0,224000.0,2,280000.0,2,1
2029.5,104000.0,1,130000.0,1,0
2031.0,24000.0,2,30000.0,2,0
2032.5,40000.0,2,50000.0,2,0
2034.0,56000.0,2,70000.0,2,0
2035.5,64000.0,1,80000.0,1,0
2037.0,16000.0,2,20000.0,2,1
